ID,sp,long,lat,No. cat,Code,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,d11,d12,d13,d14,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,BIO1,BIO2,BIO3,BIO4,BIO5,BIO6,BIO7,BIO8,BIO9,BIO10,BIO11,BIO12,BIO13,BIO14,BIO15,BIO16,BIO17,BIO18,BIO19
570,cinerea,-117.522,51.267,c68713am,14,0.0226807,-0.00147323,0.00835845,0.00187241,0.00113786,0.00862076,0.0113943,-0.00441175,-0.0290828,0.0111495,-0.0361768,0.00012646,0.0261226,-0.0148926,0.00262632,0.000914136,-0.00965037,-0.00303562,0.00096793,-0.000147086,0.00710558,0.00255771,-0.00371124,-0.00112948,-0.00045048,0.000272614,0.00507725,0.00143175,0.00043812,-0.00220392,0.00176157,-0.0097022,0.0101829,0.00250346,-0.00870365,-0.000596355,-0.0209992,0.00305153,-0.0202034,0.000442564,-0.00724199,-0.0116201,-0.00820761,-0.0014163,0.00524606,0.0128424,0.00960349,0.0164832,-0.00130864,-0.00691377,0.00353799,-0.00796314,0.00260216,-0.0239433,0.0323627,0.00218588,0.000324505,-0.00120384,0.00179903,-0.00220966,-0.000671178,-0.0131304,-0.000618051,0.00208905,0.00355718,0.0021431,-0.0122493,-0.000963949,-0.0123582,-0.0130476,0.019321,0.0188302,-0.037252,0.0292128,-0.0243884,-0.0344022,0.7,9.5,2.8,790.1,19.2,-13.9,33.1,-8.9,4.8,10.9,-9.5,1194,168,60,37,470,202,224,451
571,cinerea,-117.522,51.267,c68714af,14,0.00910178,-0.00348991,0.0130555,0.00836833,0.0103807,0.0151203,-0.000931846,0.00146939,-0.0285791,0.0261313,-0.030086,-0.0147039,0.0239364,-0.00988206,0.00387601,-0.000317153,-0.00662918,-0.00666387,-0.00380821,0.00510295,-0.00841622,-0.00206779,-0.00528995,-0.000339311,-0.00750042,-0.00305229,0.0090452,0.00250061,0.000832179,0.000582665,-0.00755953,-0.00971395,0.00734843,0.00288288,-0.00987599,0.00188802,-0.0179803,0.00142828,-0.0297834,0.000381765,0.0030155,-0.00681392,-0.0177483,0.0147075,0.00895652,0.00658479,0.00369846,0.0175699,0.00963723,0.0027787,0.000381745,-0.0134267,-0.0367576,-0.0311128,0.0299865,0.0013006,-0.000280679,-0.00202361,0.00064635,0.00093956,0.00601581,-0.00978939,-0.000103107,-0.00198352,-0.0019173,-0.0017164,-0.0127377,-0.00741902,-0.000555168,-0.00810361,0.0139434,0.0195769,-0.0232712,0.0136051,-0.0162658,-0.0404976,0.7,9.5,2.8,790.1,19.2,-13.9,33.1,-8.9,4.8,10.9,-9.5,1194,168,60,37,470,202,224,451
572,cinerea,-117.926,52.946,c75914am,14,-0.00120013,-0.00209861,0.008567,0.00679168,-0.0025972,0.0130855,-0.00829073,-0.00179445,-0.014113,0.00577724,-0.0135504,0.00887079,0.0249107,-0.00821227,-0.000561959,-0.00133049,-0.000945778,-0.00387897,-0.0027209,0.000631882,0.00546659,0.0016613,-0.00070407,0.00118835,-0.00294102,0.000764574,-0.00405192,-0.0021528,-0.0052367,0.00108282,0.00351395,-0.000417151,0.00950686,2.82E-05,-0.00506385,0.00066904,-0.00953778,-0.00346497,-0.0160139,-0.0031731,0.0111059,-0.0101761,0.00226852,0.00135363,0.00308123,-0.0176517,0.00547895,-0.00481211,-0.0199407,-0.01242,-0.0198485,-0.0248531,0.00566009,-0.0224165,0.0173125,0.0220586,8.77E-05,-8.00E-05,0.000757077,0.00402145,-0.00219505,0.0050988,-0.0012027,-0.000582159,-0.00140758,0.0052061,-0.0104387,-0.0104298,-0.00640255,-0.00147961,0.0147223,0.00538103,-0.0180241,0.0201863,-0.00858239,-0.0371767,-1.7,10.7,3.1,787.7,16,-17.6,33.6,8.2,-6.8,8.2,-11.9,602,82,32,33,229,102,229,122
573,cinerea,-117.926,52.946,c75918af,14,0.0249236,-0.00427973,0.000760392,0.00458255,0.00411399,0.00685362,-0.0160092,0.00428922,-0.0378704,0.0138897,-0.0345803,0.00133172,0.0360897,-0.0109092,0.00166889,0.00236266,0.00434768,-0.00359321,-0.0028987,-8.02E-05,0.00556112,-0.00414322,0.0013074,0.00497484,-0.00185592,-0.000956166,0.00588194,0.00183533,-0.0002149,-0.00638656,0.00469577,-0.0117332,0.0121507,0.00644807,-0.0124979,0.00400741,-0.010685,-8.53E-05,-0.0245329,-0.0025622,-0.00375652,-0.00457916,0.0101363,0.00424865,0.0117564,-0.0214564,0.00808374,-0.00142747,-0.0135023,-0.014179,-0.0135373,-0.0195415,-0.00732837,-0.0320844,0.00137303,0.0224293,-0.000169103,-0.000250408,0.00155232,0.00244145,0.00565903,-0.00394677,-3.83E-05,-4.57E-05,-3.82E-05,0.00275114,-0.0139768,-0.00453022,0.000316339,-0.00355748,0.0125225,0.00994481,-0.0277324,0.0274286,-0.0207568,-0.0285923,-1.7,10.7,3.1,787.7,16,-17.6,33.6,8.2,-6.8,8.2,-11.9,602,82,32,33,229,102,229,122
574,cinerea,-129.858,54.213,c90325am,14,0.0305188,0.00425775,0.018115,-0.000193945,0.00290778,0.0102619,-0.0119799,-0.00513532,-0.0345443,0.0109766,-0.0212497,-0.00411581,0.0407425,-0.00150242,0.0104484,0.000774256,-0.00186169,-0.00700338,-0.00258437,0.00117671,0.00396617,-0.0010979,-0.00316731,0.000308939,-0.00235493,0.0028695,0.0109813,-0.00638775,0.000617786,0.00352345,0.00947882,-0.00252711,0.0161253,0.00391841,-0.00457906,0.00419032,-0.00218337,-0.00457321,-0.0214654,0.00164725,0.0121647,-0.00698372,-0.00773813,-0.00970976,0.0130108,0.00439946,0.00678753,-0.00540952,-0.0202511,-0.00946947,-0.000886604,-0.0142936,-0.0023587,-0.0071928,0.0107116,0.0473626,0.000432135,0.000161811,0.00103131,-0.00158384,0.00325058,-0.0115133,-0.00247799,-0.00121363,-7.64E-05,0.000398019,-0.00944987,-0.00983272,-0.01231,0.00572716,0.0159439,0.000295869,-0.0184245,0.0226444,-0.00391972,-0.0329023,6.8,6.7,3,529.8,18.4,-3.3,21.7,3.4,11.8,13.6,0.2,2329,352,90,42,924,292,303,742
575,cinerea,-115.965,41.838,c94194am,14,0.00503911,-0.00375585,-0.00175088,-0.00387071,0.00125126,0.00725749,-0.0137786,-0.010451,-0.0138057,0.00857239,-0.0392793,0.00559433,0.00938374,-0.00106255,0.00538195,0.000871164,-0.0044077,-0.00488722,-0.00761801,-0.00270662,0.0143885,0.00233995,-0.0118026,-0.000697923,-0.00885809,-0.00117834,-0.00918833,-0.000179917,-0.0040487,0.000389464,-0.00766657,-0.0107331,0.015724,0.00231357,-0.0147198,-0.000434568,-0.0144908,-0.00626735,0.00723548,-0.00413978,0.000745026,-0.00595271,0.00268399,0.00762816,-0.00549825,0.00601243,-0.00114458,0.0176223,-0.00277778,-0.00911385,0.00349578,-0.00917554,-0.00260506,0.0182161,0.0291543,-0.0315208,-4.93E-05,0.000385221,0.00145024,0.00115666,0.0028296,-0.00207489,-0.000423485,-8.23E-05,0.00402767,-0.00560876,-0.00535348,-0.00775964,7.87E-05,0.00666453,0.00272966,0.0123062,-0.0178022,0.0184967,-0.00907247,-0.00794741,5.3,18.3,4.4,747.5,28.8,-12.4,41.2,-3,14.8,15.2,-4,344,39,14,28,112,51,63,101
576,cinerea,-119.292,50.255,c95065a,14,0.0122657,-0.000386669,0.0169827,0.0160959,-0.000248298,-0.0101169,0.000762572,0.00710799,-0.0255457,0.0229409,-0.00766534,-0.0231385,0.0178101,0.0062961,-0.00344372,0.000247045,0.00694123,-0.00729167,0.000899128,0.00290079,0.0128895,0.00171513,-0.00316815,-0.00601463,-0.00236604,0.00119723,0.00763868,-0.00924467,0.00467122,0.00552769,-0.00430672,-0.00949809,0.00668869,0.00290635,0.0060984,0.00715931,-0.00324446,-0.00232072,-0.0321938,-0.00472345,-0.0010519,-0.00265709,-0.0160904,0.00693324,0.00701443,-0.0218011,0.00443562,-0.0155766,-0.00561569,-0.0236886,0.00645076,0.0157211,-0.0227956,-0.0331424,-0.0160484,0.0344138,5.10E-06,0.000682221,0.00107387,-0.00240656,0.00352994,-0.00175059,0.000622346,-0.00044582,0.00190368,0.00349184,-0.00301577,-0.00328414,0.00460794,-0.0122067,-0.000306806,0.00201796,-0.00504476,0.0108616,-0.00178225,-0.0178678,6.8,11.2,3.1,823.6,26.3,-9.1,35.4,-3.1,2.3,17.3,-4,444,52,25,20,132,81,124,123
577,cinerea,-134.992,59.8458,c130205af,14,0.00378698,-0.00382523,0.0127019,-0.00158616,0.00583212,0.0180605,-0.00315659,-0.0069752,-0.0102865,0.0105648,-0.0089107,-0.00236173,0.0162945,-0.00773639,0.000527506,0.0041844,-0.00710496,-0.00916583,0.000929513,0.000234134,-0.00889586,-0.00520835,-0.00389774,-0.00318284,0.00108865,-0.000663574,-0.000961394,-0.00923927,-0.00601786,0.00177219,-0.00596899,-0.007037,0.0141796,0.00541102,-0.00500283,0.00458748,-0.0185616,-0.00395633,-0.00553014,0.00524862,-0.000904079,-0.00723186,0.000301148,0.00674117,-0.00162209,-0.00696597,-0.00498948,0.00664869,0.00721342,0.00107285,-0.0103238,-0.0208129,-0.011786,-0.0147223,0.00302384,0.0221836,7.12E-05,-0.000277902,9.88E-05,-0.00107344,0.00185196,-0.00352777,-0.000705909,0.000418641,-0.0011625,-0.00188588,-0.00526641,-0.00644357,-0.00655034,-7.16E-05,0.0121813,0.015249,-0.0140937,0.00512849,-0.00689094,-0.0255323,-1.7,10.6,2.7,935.3,17.5,-20.5,38,5.2,-1.9,9.9,-14.2,425,48,15,29,138,59,112,117
578,cinerea,-134.992,59.8458,c130206af,14,0.00903784,-0.000761271,0.0209854,0.00270523,0.00283606,0.0193998,-0.010506,-0.00916034,-0.0161731,0.0149132,-0.0112619,0.00549765,0.0153072,-0.00515947,0.00652622,0.00405634,-0.00792389,-0.00582097,-0.000720656,0.000169813,-0.00719412,-0.00167778,-0.00201026,-0.00282206,0.00155788,-0.000339329,0.00488212,-0.0106699,-0.000970708,0.00415286,-0.00251804,-0.000140805,0.00809983,0.00561157,-0.00963392,0.00404689,-0.0119052,-0.00567351,-0.00299742,-0.0042029,-0.00166809,-0.0128138,0.0102315,0.00405583,-0.00112481,0.00822764,-0.00652513,0.0237931,0.00119085,0.00594748,-0.0236198,-0.0137248,-0.0156496,-0.0111332,0.0285915,0.0117268,0.000224639,-0.000898199,-0.000312983,-0.0015588,-0.000248255,-0.00479567,-0.00150897,-0.00122329,-0.00426158,0.00593574,-0.0102151,-0.000662542,-0.00338826,-0.00444609,0.0106869,0.0113755,-0.00953225,0.0063725,0.00208709,-0.0283474,-1.7,10.6,2.7,935.3,17.5,-20.5,38,5.2,-1.9,9.9,-14.2,425,48,15,29,138,59,112,117
579,cinerea,-134.992,59.8458,c130207am,14,0.00542154,-0.00682092,0.0115941,-0.000190772,0.00113925,0.0235971,-0.00774781,-0.0099403,-0.01802,0.00823869,-0.00924414,0.00524731,0.0313532,0.00066822,0.000136303,0.00430075,-0.00428647,-0.014347,0.00138112,0.00392369,-0.0116213,-0.0057541,0.00133485,-0.00212945,0.00209824,0.00095118,0.00572635,-0.0072705,0.00337706,0.00417312,0.00219038,-0.00574336,0.0192935,0.00044867,-0.00471841,0.0076316,-0.0205693,0.00340618,-0.0147116,-0.000208768,-0.00509513,-0.00703141,-0.00288803,0.00172223,0.00222551,0.00100878,-0.00495586,0.0108131,0.0135162,0.00286544,0.00270211,-0.0130851,-0.0470934,-0.0269461,0.0254759,0.00687254,0.00031541,0.00131456,0.000542459,-0.00159209,0.00582716,-0.00615065,-0.00144876,-0.00028536,-0.00180443,-0.000752141,-0.0100562,-0.0118168,-0.00249847,0.00642955,0.00882535,0.0137409,-0.0153325,0.0101244,-0.00651847,-0.0214484,-1.7,10.6,2.7,935.3,17.5,-20.5,38,5.2,-1.9,9.9,-14.2,425,48,15,29,138,59,112,117
580,cinerea,-127.25,51.683,c135020af,14,0.00388931,0.00860082,-0.0161391,-0.006526,-0.00430342,0.00654846,-0.00691227,-0.00404869,-0.0114736,0.0184877,-0.00162846,-0.00435247,0.0254983,0.00627663,0.00583067,0.00144356,0.0113061,-0.00491826,-0.00996248,0.000530096,0.000101805,0.00166382,-0.00652989,-0.00292592,-0.00372527,0.00319806,0.0134332,-0.00470148,0.00338423,0.00474998,0.000747236,-0.00632191,0.00333029,0.00167498,0.000845596,-0.000453525,-0.00872572,0.00742304,-0.0217897,0.00352881,-0.00805143,0.00474607,-0.00848965,0.00121925,0.000621536,0.012212,-0.000699999,0.00520008,-0.00961629,-0.0201308,-0.013135,0.0166805,-0.0192533,-0.0361187,0.0255156,-0.00877826,0.000547598,0.000498554,0.00128846,-0.00503557,0.00910442,-0.000113539,-0.00152,-0.0042234,0.00141728,0.00539184,-0.00607094,-0.0125673,-0.00239892,0.00192535,0.00436689,0.00764243,-0.00844124,0.00943868,-0.000150366,-0.0203463,5.9,6,3.2,460.1,16.5,-2.2,18.7,3.2,11.9,12,0.5,2225,294,79,43,877,274,343,771
581,cinerea,-120.88,40.99,c140215am,14,-0.00840081,0.00944995,0.000914813,0.00602973,-0.0156194,0.0140547,-0.00895849,-0.00905914,-0.0108038,0.00221585,-0.013576,0.00266159,0.0310983,0.000555759,0.000397133,0.000150624,0.0089369,-0.00469779,-0.00298223,0.000832591,0.00699039,0.00126946,-0.00340314,-0.00372872,-8.43E-05,-0.00147187,0.00998513,0.00128271,0.0069801,0.00286219,0.00677208,-0.0118859,0.00214529,-0.000197357,-0.0147069,0.00263298,-0.0165314,0.00415816,-0.0216729,0.00057935,0.00443786,-0.000616706,-0.00518433,-0.00708383,0.0182451,-0.0232867,-0.000231793,-0.0151634,0.0119141,-0.0106029,0.0164113,0.0152565,-0.024285,-0.0324547,-0.0058527,-0.000585349,0.000195074,0.00116209,0.00128493,-0.00122628,0.00590918,-0.00225503,-0.00169044,-0.000739158,-0.00120211,-0.00277054,-0.0138314,-0.0115609,-5.04E-05,0.00164394,0.00762082,0.00880662,-0.0195573,0.0116145,-0.00672037,-0.01427,6.3,16.3,4.4,668.2,27.3,-9,36.3,-1,14.9,15.1,-1.8,501,65,9,45,193,46,53,183
582,cinerea,-120.372,40.1712,c147830am,14,-0.00161723,0.0134123,0.023117,0.00611444,0.000143676,-0.00324962,-0.00044759,-0.00708966,-0.0117062,0.000784239,-0.0330776,-0.000699101,0.0133197,-0.00414007,0.0068238,-0.00324215,-0.00644876,-0.00246592,-0.00561771,-0.000941406,0.0027261,0.00286195,-0.00167134,-5.40E-05,-0.00503292,-0.000655835,0.000780414,0.000543471,-0.00249325,-0.000124552,-0.0044908,-0.00957425,0.00813511,-0.00244213,-0.00691434,-0.00339889,-0.0177399,0.00569322,-0.00764144,-0.000862292,0.00941502,-0.000605173,-0.00859282,-0.00521458,0.00149272,0.00158827,0.0124572,0.00518056,-0.00810396,-0.00907629,-0.0139326,0.00347847,0.0259197,0.00149608,0.00179977,0.0314359,-6.13E-05,-0.00240157,0.000382493,-0.00285637,0.00161745,-0.00701542,-0.00119835,-0.00043911,-0.00225901,-0.00404101,-0.0131251,-0.00404976,-0.000642091,0.0024407,0.00818052,0.0117807,-0.0177702,0.0122689,-0.00159924,-0.0156258,9.8,17.5,4.5,712.1,32.4,-5.9,38.3,1.5,18.7,19.2,0.9,415,72,7,62,190,31,33,190
583,cinerea,-120.65,40.4,c147834af,14,0.00349966,-0.00144467,-0.00888717,0.0146831,-0.00418294,-0.0049614,-0.0111141,0.0157806,-0.00383342,0.0266696,-0.0299283,-0.0172894,0.012098,0.0103474,0.00542943,0.0024074,-0.00617122,-0.00198761,-0.0043972,-0.000177112,-0.00174369,-0.000638618,-0.00991142,-0.00585598,0.00482139,-0.00212333,0.00160285,0.00234631,0.00379987,-0.00533412,-0.00905992,-0.0126702,0.0108242,-0.000819685,-0.0111479,-0.00110252,-0.0133159,0.00587892,-0.0131059,-0.00190206,0.00576403,0.00645674,0.0030519,0.000180701,4.18E-05,-0.0136754,0.0158214,-0.0206234,0.00301195,0.00317557,-0.018931,-0.0146833,0.00543111,-0.00435252,0.00926913,-0.00391816,-0.000186213,-0.00127988,2.59E-05,0.00265342,0.00274027,0.0043306,-0.00191687,-0.00284764,-0.00423412,-0.000521641,-0.0108348,0.00175281,2.19E-06,0.0118551,0.0081533,0.0117362,-0.0132987,0.00646574,-0.00653848,-0.013845,9,17.4,4.5,713.9,31.7,-6.6,38.3,0.1,18,18.5,0.1,452,82,7,66,218,31,32,218
584,cinerea,-131.159,57.902,c170728am,14,0.00609548,-0.00732288,0.000493295,-0.00274849,0.00521696,0.00449252,0.0149062,-0.00535031,-0.0201899,-0.00157446,-0.0184998,0.00784,0.0192013,-0.0168569,-0.0131244,-0.00110656,0.00216561,-0.00429997,0.00999322,0.00166916,0.000323834,-0.00167223,-0.0153067,-0.0061175,-0.00122893,0.00421218,0.00595399,-0.00746454,-0.00386295,0.00432463,0.00724716,0.000956466,0.013478,0.0111011,-0.0107957,0.00159415,-0.0186053,-0.00145098,-0.0141049,-0.00345793,-0.0101922,-0.0268041,0.00151471,-0.000301412,0.00723437,0.0034772,0.0158509,0.0196815,-0.00920796,-0.00169335,-0.0155615,-0.0384296,0.00118588,-0.00579377,0.0399367,-0.00240428,0.00015863,-0.000365896,0.00090429,-0.00262518,0.0038982,-0.00347153,-0.000398485,0.00116304,-0.00113152,-0.00158633,-0.0143053,-0.00295747,0.00178495,-0.00048455,0.00769126,0.0172396,-0.0222775,0.0194922,-0.00650844,-0.0233971,1.3,11.3,2.8,996.9,21.5,-18.2,39.7,8.3,2.4,13.3,-12.2,398,55,12,38,140,49,101,108
585,cinerea,-131.159,57.902,c170729af,14,0.0117955,-0.00687953,-0.00755226,0.0106996,0.00879037,-0.00354766,0.00244475,-0.00109599,0.004715,-0.00174806,-0.0222298,0.0118947,0.00570683,-0.00343814,0.00187637,0.00194749,-0.00144018,-0.00321016,0.00266893,-0.000416779,-0.0111819,-0.00416401,-0.00248137,-0.00577061,0.00296333,-0.000266597,0.00862678,-0.00209632,0.00735548,0.00595444,-0.00375485,-0.00174998,0.0141049,-0.000957796,-0.0125005,0.00703605,-0.0199792,0.00839762,-0.0151459,0.000399696,0.0101222,-0.0130372,-0.0027234,0.00719236,0.00165526,0.0135457,0.008108,0.0416476,-0.00774358,-0.00160632,-0.0177495,-0.0132703,0.00792015,-0.0205639,0.00940617,0.0244987,0.000318089,-0.00218978,0.000707557,-0.00115003,-0.000185281,-0.00527535,-0.00254174,-0.00246058,-0.00501353,0.000827272,-0.0237325,-0.00378851,-0.000436399,-0.000369292,0.0131357,0.0030572,-0.0250587,0.0250084,-0.00245411,-0.030963,1.3,11.3,2.8,996.9,21.5,-18.2,39.7,8.3,2.4,13.3,-12.2,398,55,12,38,140,49,101,108
586,cinerea,-131.159,57.902,c170730am,14,-0.00573746,-0.0024529,0.00378984,-0.000329382,-0.00310256,0.010352,-0.00585304,-0.00351647,-0.0245082,-0.00180383,-0.0431282,0.00756818,0.0181483,-0.0205522,0.00422606,0.00120037,-0.00447196,-0.00492824,-0.00334415,0.00134696,-0.00422029,-0.00569176,-0.0104799,-0.000507287,-0.000668401,0.000807649,0.00299376,-0.00217467,0.00162727,-0.00198907,0.0027268,-0.00688973,0.0161862,0.00501363,-0.0187649,0.00348464,-0.0255937,-0.000428162,-0.0194684,-0.00603503,-0.00943875,-0.0252888,-0.0027428,-0.00195197,0.00865513,0.0118397,-0.00184804,0.0125683,-0.00378403,-0.0124736,-0.00410354,-0.0100101,0.00278841,-0.0193281,0.0336722,-0.0127525,-0.000793523,-0.0031828,0.000950711,-0.00386255,0.0112767,-0.00663818,0.000536124,-0.00290482,0.00174018,-0.00508454,-0.0133641,-0.00253107,0.00180979,0.00276517,0.0125039,0.0300344,-0.0338999,0.0177574,-0.0305424,-0.0232691,1.3,11.3,2.8,996.9,21.5,-18.2,39.7,8.3,2.4,13.3,-12.2,398,55,12,38,140,49,101,108
587,cinerea,-121.905,56.031,c170735af,14,-0.00894042,-6.00E-05,0.0039695,0.0153648,-0.00957366,0.0123408,-0.00786956,0.00435848,-0.00622514,0.0132593,-0.00296858,-0.0148033,0.0128344,0.00297935,-0.00178935,0.00173591,0.00386848,-0.00157156,0.000826387,-0.000297539,0.00644172,-0.00201002,-0.00551168,0.00264813,-0.00522798,0.00196448,0.0037815,-0.00154191,-0.00838147,-0.00551444,0.0125017,-0.00363477,0.0127416,0.00575741,-0.0074969,0.00127416,-0.00106681,-0.00646501,-0.0298498,-0.00560035,0.00503452,0.000913043,-0.00432935,0.00263796,-0.000365675,0.00922284,0.00323263,-0.00135428,-0.00440304,-0.0070034,0.000312955,-0.00902269,-0.0383291,-0.0147923,0.0169727,0.0276027,0.000324443,-0.00037228,0.000819238,-0.00237775,0.00366693,-0.00443057,-0.00107156,-0.00149201,0.00297997,-0.00181319,-0.002277,-0.0155936,-0.0102205,0.0105752,0.0106962,0.00537602,-0.0141694,0.0161888,-0.0101891,-0.0249466,2.8,10.9,2.7,1020,22.3,-17.1,39.4,15.1,-3,15.1,-11.1,499,79,18,44,208,74,208,94
588,cinerea,-112.254,42.796,c176577am,14,-0.00454886,0.000697909,-0.0057702,0.00235359,-0.0149649,0.00312616,0.00755723,-0.00397501,0.00361442,-0.0112859,-0.0353226,0.0124204,0.0221457,-0.00977236,0.000759799,-0.00104331,-0.00562153,-0.0106067,0.00506803,0.00157982,0.00472005,0.000385726,0.00224138,-0.0057171,0.00202092,0.00310642,0.00270563,-0.00216523,-0.000340776,0.00490857,0.00527194,-0.00826959,0.0174919,0.00450446,-0.0141825,-0.00111953,-0.0039339,0.00288699,-0.000938173,-0.00159765,0.0026819,-0.0180963,0.00111928,-0.00202351,-0.00114963,-0.00751934,-0.00487363,0.00188717,0.0171951,0.0017959,0.00840491,-0.0224518,-0.0303344,-0.0138887,0.0347958,-0.00133761,0.000172714,1.56E-05,-2.97E-05,-0.00170498,-0.0012871,0.00541385,-0.00107266,0.000554407,-0.00213441,0.00476066,-0.0103457,0.00501373,-0.0034796,0.00106655,0.0102483,0.0124426,-0.0175246,0.0128017,-0.00802019,-0.019948,6.5,14.6,3.6,872.7,29.3,-11,40.3,10.5,17.2,17.8,-4.8,354,41,20,18,106,66,74,92
589,cinerea,-112.003,42.312,c176578am,14,0.0109532,-0.00656872,-0.000603468,0.00245976,-0.0143451,0.016215,0.0244701,-0.00723162,-0.00546824,-0.00103239,0.00907564,0.00592892,0.0109466,0.000109745,0.00884082,-0.000899681,0.00980047,-0.00713618,-0.0104344,-0.000925474,0.00176347,0.00264925,0.00338536,-0.00472552,0.00032416,-0.00409702,0.000745263,-0.00328465,-0.000276553,0.00689976,0.00800364,0.00264648,0.00594325,-0.00234486,0.00169722,0.00215794,-0.00109872,-0.00809042,-0.0081293,0.00497008,0.00158324,0.00448419,-0.00874806,0.000963156,-0.0067972,0.0105502,-0.00151059,0.00467033,-0.0191322,-0.0130485,-0.00247845,-0.0151164,-0.00413367,0.00455307,0.00591938,0.0470701,4.63E-05,-0.00032223,-0.000105587,0.00117603,0.00304755,-0.000822527,-0.000569399,-0.00144859,-0.000557863,-0.000970132,0.00230014,-0.013735,-0.00183482,0.00375629,0.00235652,-0.00262554,0.00478753,-0.00636132,0.000283486,-0.0104837,7,15.3,3.6,895.2,30.5,-11.1,41.6,11.2,17.9,18.5,-4.7,386,46,21,18,117,74,80,98
590,cinerea,-111.29,43.408,c177090am,14,0.00840587,-0.00572908,0.0197348,0.00157136,-0.0154299,0.0151827,-0.000509304,0.00351149,-0.00405353,0.0188534,-0.0342775,-0.000632115,0.0215139,-0.00461324,0.00728446,-0.000237205,-0.0232795,0.00153327,0.00495365,-0.000361938,-0.0015331,0.00111399,0.0051594,-0.00483054,0.0107448,-0.0036757,0.00232271,0.00706168,-0.0024787,-0.0051221,0.0028419,-0.0040611,0.0202521,3.39E-05,-0.025017,-0.00151059,-0.0140166,0.00459199,-0.00481758,0.00352567,0.000285734,-0.0199306,0.00562988,-0.00422652,0.0101783,-0.0148719,-0.00187454,-0.000556115,0.00990407,-0.0120466,0.0155318,-0.00385003,-0.0253991,-0.0345784,0.0130015,-0.0182243,0.000114068,-8.82E-05,0.00114112,0.00244679,-0.000448905,-0.00506299,-0.00238565,0.000297905,0.000810044,0.00836864,-0.0154615,0.0162382,-0.00610207,-0.00900051,0.0136289,0.0175456,-0.0327165,0.0260801,-0.0199305,-0.016777,5.8,15.1,3.7,874.3,28.7,-12,40.7,9.8,16.4,17,-5.6,441,55,28,19,136,95,102,109
591,cinerea,-127.645,55.25,c202926am,14,0.00957174,-0.00206289,0.00139009,0.0121758,0.00403044,0.0070651,0.0075748,0.00352693,-0.0324185,0.00320052,-0.015912,0.00207947,0.0438355,-0.0170564,0.00324446,-0.000734343,-0.00361085,0.00343535,-0.00833304,-0.00506769,0.00406272,-0.00343045,-0.0032598,-0.00212617,0.00215393,-0.00284088,0.00265215,0.00151569,-0.00825487,-0.0071522,-0.00334621,-0.00673826,0.0188813,0.00291977,-0.00976432,0.00604689,-0.0240646,0.00205791,-0.0166228,0.00497725,-0.00605623,-0.0279031,-0.0102463,-0.00637689,0.00743761,0.0147859,0.00649111,-0.00278152,0.0019422,-0.00770591,0.000770438,-0.0106023,-0.01289,-0.0083004,0.0503411,-6.71E-05,0.000367119,-0.00243646,0.000816799,0.00016897,-0.00202786,-0.00130314,-0.00284861,-0.00195948,-0.00162547,0.00736597,-0.0173702,0.00202504,-0.00806631,-0.00144666,0.015907,-0.000827932,-0.0255578,0.0274162,-0.0095382,-0.0308079,4.3,10.3,2.8,830.2,22.3,-13.7,36,4.7,0.1,14.4,-6.9,549,66,22,31,180,78,143,147
592,cinerea,-129.0038,58.183,c206074af,14,0.00754809,-0.00902959,-0.0135435,-0.00294666,0.0122595,0.0134786,0.00380749,-0.00978654,-0.0235954,0.00749191,0.0129447,-0.000709732,0.00745783,0.0112461,0.00449582,0.00158991,0.00990166,-0.00708641,-0.00609966,0.00556803,-0.00203133,0.00809165,-0.00425862,-0.00667119,-0.00717854,0.00574008,0.00605682,-0.0113909,0.0139393,0.00925106,0.0106656,-0.00205106,-0.00185152,-0.000887952,-0.00296057,0.00381858,0.00351363,0.000288336,-0.0307939,-0.00186253,-0.00886555,0.0178802,-0.0122488,0.00881203,0.00632105,-0.0228962,0.0187961,-0.0162131,-0.0114705,-0.0201143,-0.00208581,-0.0270706,-0.0229335,-0.0135934,0.0354963,0.00280826,0.000290289,-0.000421253,0.000540556,-0.00242064,0.00823497,0.000758594,-0.00210795,-0.00304658,0.000193192,0.00673163,-0.000210536,-0.00941533,-0.00989944,0.00935841,0.00912777,-0.00480141,-0.00240697,0.00518682,-0.0033855,-0.0225547,-3.5,11.5,2.9,966,16.5,-23,39.5,7.5,-9.1,8.5,-16.1,490,65,16,32,173,71,170,115
